order_id,drone_id,drone_type,distance_km,payload_kg,drone_speedweather_condition,Unnamed: 6,battery_efficiency,ETA_actual
282,935,3,-0.4456468186866015,-0.4847038017080297,-1.0133553798668766,0,-1.2361986771834874,42.82
283,538,0,1.6743639217453263,0.3198189756530751,-0.6260758524556781,2,0.928653343522184,86.4
284,302,3,-1.583450748184471,-1.6985451850949602,-0.8773154860826737,0,-1.349589062586773,7.34
285,283,2,1.259669815573026,0.4680205399038053,-0.9699383924889396,2,1.685516774925709,88.82
286,222,1,0.2677381847287293,1.427802098860913,-0.2405330045395967,2,-0.4000315406512842,47.5
287,500,2,-0.2136404008280616,0.383333931760531,1.4370993877438911,1,0.9690008426227396,24.14
288,866,2,0.7720395600739387,1.2866577519554558,0.0448613258247096,2,-0.5356826152134971,52.45
289,393,2,-0.0483184623540122,0.7714808857505377,-1.0631401920602443,1,0.4556136988949801,54.44
290,379,2,1.2812033453742673,-1.3174554484502263,-1.4486830399763255,1,-1.059504456984503,122.23
291,936,1,1.3749783945087073,1.3854587947892756,0.7019050681441573,2,-1.2195031603142923,49.37
292,983,1,-0.2712946902959025,-1.5009430994273203,-0.3864140821294654,1,1.5352571231029506,33.21
293,709,3,-0.7700390256924045,0.1151596726401627,1.1383905145836846,1,1.4643011764088694,13.76
294,297,0,0.3149730242927434,-1.2398260576522249,0.5745485718355418,1,1.359258549440182,36.31
295,610,1,1.415266934136837,-1.6914879677496872,1.0492409671676537,3,0.4479615869965989,47.19
296,851,1,-0.9971830335958252,-0.2729872813498442,-0.7713780368805074,1,1.0837825210984573,22.65
297,243,0,0.4205567833181867,-0.7105347567567609,0.6885905253482564,3,-1.4873270767576348,33.99
298,708,1,0.4497312430489014,-0.0542135436463858,-0.7991649088023869,3,-0.5628128301259397,61.19
299,300,2,0.7991301298238881,0.2633612368908926,1.5453524096062148,1,-0.6358557164286694,35.72
300,223,2,-1.2694779910824951,-1.5856297075705943,0.4940824218950984,1,0.4834395603436395,10.25
301,286,0,0.739391950375282,-1.3103982311049531,-0.5890266898931718,3,-0.4890742972869932,64.35
302,425,3,1.404152854239422,0.1998462807834367,-0.7800614343560948,3,-1.210459755343478,85.03
303,563,3,-1.1041560526084455,-0.5482187578154853,-1.0527201150895396,1,0.3470928392452098,23.96
304,448,0,-0.9047972444485624,0.7855953204410835,0.6966950296588047,1,1.1053475637211685,16.19
305,870,0,1.6180988922646622,0.5244782786659878,-0.956623849693039,2,-0.3979446010426348,98.84
306,759,2,-1.0992936426533264,1.187856709121636,0.3516747032954647,3,-1.267502771313229,12.5
307,863,3,1.2159081259769535,0.6585654082261724,-0.7968493361422303,3,-1.043504586651524,82.65
308,502,1,-0.0288688225335357,-0.2447584119687528,0.5832319693111291,2,-0.901592693263363,31.91
309,445,2,-0.8714550047563171,0.5950504521187164,1.1146558948170793,3,-0.6845509739638229,14.41
310,610,0,1.272173155457618,-0.7811069302094895,0.9861416121783856,0,0.5084828356474326,44.88
311,246,3,-0.1907176110396431,-0.6752486700303967,0.926515616179352,3,0.363092709578189,27.22
312,247,1,0.0482351067547813,0.9973118407992692,-1.0642979783903228,2,0.6935248142810148,58.75
313,963,1,-0.4866299883083196,-0.1883006732065699,-1.4093183047536626,0,-0.4661179615918496,50.41
314,810,2,0.3170569142735088,1.0255407101803604,0.7117462519498228,1,1.1387385974595594,34.57
315,919,3,-1.159726452095521,1.1102273183236346,-0.4367777874878723,2,-1.017765664811514,14.62
316,588,3,-0.3768784493213458,1.230200013193273,-0.2144828121128347,2,-0.0960340043246842,31.95
317,739,0,1.6118472223223663,1.4348593162061858,-1.607878660362095,1,1.0587392457946645,149.61
318,650,3,-0.8339449851025412,-0.2447584119687528,-0.8147950242584444,2,-1.1005476026212748,29.87
319,437,3,0.5365599922474565,-0.6329053659587597,-1.5991952628865076,3,-1.345415183369474,102.34
320,971,2,-0.6033278272311781,0.2774756715814383,1.337529763357156,1,1.3460412652520692,17.64
321,740,3,0.9380561285415766,-0.4494177149816655,-0.870947661267243,2,-0.5342913221410635,77.57
322,878,1,-1.2715618810632603,0.3480478450341666,0.2196870616665359,1,0.6510903755718098,13.29
323,572,2,1.613236482309543,0.7079659296430822,-1.5806706816052545,1,-1.6389780216528265,148.77
324,250,2,-0.1615431513089283,0.6444509735356266,0.6000198710972647,1,0.6726554181945207,27.76
325,514,0,-0.91035428439727,-0.4353032802911198,-0.594236728378524,0,-0.6275079579940714,24.21
326,397,3,-1.468836799242378,-1.1551394495089506,1.4029446910065808,2,-1.5332397481479223,6.67
327,710,0,-1.1381929222942793,-0.2447584119687528,1.368789994269271,0,0.3937011571717138,10.56
328,362,1,0.0656008565944924,-1.2398260576522249,-0.5861322240679757,2,-0.8897667021476828,45.21
329,863,2,-0.5630392876030484,1.3431154907176388,1.413364767977286,3,-0.3819447307096555,17.78
330,243,2,1.1283847467848105,-0.5411615404702125,1.7439127652146469,3,-1.4469795776570793,35.94
331,445,2,-0.2400363405844226,-1.197482753580588,1.1505472710495066,3,-1.2153292810969931,25.51
332,723,1,-0.866592594801198,-1.64914466367805,1.2182777713590889,2,-0.6908117927897705,13.76
333,671,1,0.4004125135041219,0.4962494092848964,-0.8512652936559117,1,-1.4149798369911215,64.01
334,980,0,0.7088282306573906,0.4680205399038053,0.2868386688110788,1,1.44064919417751,46.0
335,101,0,-1.147223112210929,-0.5552759751607582,-1.482258843548597,0,-1.706455735665825,27.48
336,996,0,-1.1451392222301635,-1.4868286647367746,-1.3861625781520963,0,-0.0445561606446654,25.54
337,403,3,-1.5952594580754746,-0.3153305854214814,1.7531750558552737,3,-1.2988068654429703,2.58
338,353,2,0.8102442097213034,-0.6611342353398509,-0.5815010787476625,0,-0.6574207590513803,64.08
339,751,2,0.5608720420230522,0.6091648868092622,0.8825197356363754,2,1.4935183309299611,34.77
340,552,0,-0.0899962619693189,0.3621622797247123,1.0857112365651211,2,-1.165242730489407,26.5
341,136,2,1.1811766262975316,-0.4705893670174841,1.2640103313971829,0,1.6319519916370406,41.68
342,259,0,1.0485022975221394,-0.9787090158771292,1.7491228036999993,0,-1.011504845985566,37.6
343,108,3,0.2913556045107364,1.681861923290736,-0.8773154860826737,0,0.8521322245383712,58.09
344,332,3,1.2638375955345562,-0.1671290211707515,-1.576039536284941,0,0.1738768517273078,130.11
345,198,1,-1.013854153441948,0.6444509735356266,-0.2880022440728079,3,1.3488238513969346,17.99
346,758,3,-1.336857100460574,-1.2468832749974976,-1.2645950134938724,3,0.1996157735673177,19.12
347,915,0,-0.794351075468,-0.0542135436463858,-1.6379811049441313,0,0.1321380595543197,46.8
348,307,3,-1.525101828723042,-1.6420874463327777,-0.4639857662447128,2,-1.0476784658688223,7.43
349,230,1,0.1045001362354451,0.0163586298063427,1.0058239797897164,3,-1.149242860156428,29.24
350,503,2,1.49862253336745,1.5971753151474617,0.2503683994136115,2,1.4601272971915702,58.31
351,251,0,-1.586229268158825,-0.4070744109100284,-0.6295492114459128,1,-0.587160458893516,9.14
352,153,2,-1.302125600781152,-1.5997441422611405,0.5566028837193276,2,-0.4334225743896753,10.69
353,219,1,-0.167100191257636,-1.6279730116422315,-0.910312396489906,0,0.9154360593340702,46.4
354,772,1,1.4895923434508005,-0.3929599762194826,-1.6663468700310502,1,-0.54889989940161,152.27
355,727,1,-0.6345861769426582,-1.183368318890042,0.938672372645174,3,1.583952380638103,16.9
356,686,2,0.0225337969920088,-1.656201881023323,0.4500865413521222,3,0.8396105868864752,34.56
357,724,2,-1.5785883382293522,0.8843963632749035,0.9317256546647036,1,0.350571071926293,3.47
358,519,2,-1.2118237016146542,-0.1459573691349328,-1.5806706816052545,2,1.3363022137450389,26.64
359,521,2,1.6708907717773842,-0.7317064087925795,1.1916486857672874,3,-1.5548047907706333,48.06
360,203,1,1.5965653624634208,1.3784015774440028,0.4356142122261432,0,-0.8334193327141481,59.88
361,951,1,-1.7050109970624487,-1.3315698831407718,0.2405272156079457,1,-0.1099469350490139,4.8
362,353,0,1.5507197828865833,1.5689464457663702,0.4535599003423569,0,-0.9377663131466196,58.59
363,326,0,0.4761271828052622,-0.6470198006493054,1.28658716483371,1,0.8604799829729692,32.89
364,211,2,1.2624483355473797,1.336058273372366,0.3227300450435066,3,1.469866348698601,56.93
365,609,3,-0.1580700013409861,0.3480478450341666,0.3018898911020969,2,-0.253250121509608,28.36
366,572,3,0.051013626729135,1.1243417530141806,1.7248092907683543,1,-0.5370739082859298,23.49
367,198,1,-0.0406775324245394,1.66774748860019,0.9120432870533728,1,1.617343414376494,26.42
368,252,1,0.5712914919268787,-0.7387636261378524,-0.1797492222104849,0,-0.1802072352068783,52.94
369,960,1,-1.2416927913389573,1.5901180978021885,0.7406909102017808,3,-0.0264693507030367,9.86
370,995,0,-1.6188768778574818,-0.3859027588742099,-0.3644161418579772,0,-0.5043785210837556,6.71
371,977,0,-0.6630660066797842,-0.4000171935647555,-0.9213113666256504,3,1.436475314960211,34.53
372,437,1,0.7011873007279179,-0.5552759751607582,0.3568847417808173,0,0.2517892637835534,43.32
373,805,1,-1.0277467533137168,0.1363313246759812,1.507724353878669,1,0.9237838177686682,10.43
374,921,1,0.593519651721709,-1.197482753580588,1.511197712868904,0,1.0963041587503544,31.18
375,262,3,1.613236482309543,0.1786746287476183,-0.5288218007290991,2,-0.5384652013583625,81.89
376,819,0,-1.3986791698899457,0.1363313246759812,0.1166440782895652,3,-0.2191634412350001,7.82
377,780,3,0.5907411317473552,0.8985107979654492,-0.9809373626246836,3,1.2236074748779693,68.99
378,260,3,-0.1955800209947622,1.1455134050499989,1.742176085719529,1,-0.4640310219832001,23.18
379,679,1,1.2631429655409678,-0.2094723252423886,1.6918123803611225,3,1.0343916170270882,41.57
380,900,1,-1.1124916125315067,-0.6893631047209424,0.539814981933192,2,1.545691821146197,12.19
381,497,2,0.6595095011126112,-0.8375646689716723,1.0776067322545728,0,0.4403094750982178,35.66
382,376,2,1.1603377264898789,-1.0633956240204034,0.7678988889586212,1,0.8521322245383712,44.53
383,915,3,1.5264077331109878,-1.5362291861536848,0.3441490921499558,2,1.072652176518994,60.08
384,603,0,0.6275565214075427,-0.5482187578154853,-1.5308858694118863,3,1.2117814837622891,102.75
385,995,1,-0.0121977026874132,-0.8022785822453081,-0.1363322348325479,3,-0.3534232227247803,36.13
386,491,1,0.4024964034848871,1.611289749838007,0.6278067430191446,2,-1.5492396184809012,35.05
387,234,3,1.2659214855153216,0.192789063438164,0.6370690336597711,0,-0.3297712404934199,51.78
388,294,2,0.24064761497878,-0.5341043231249397,-0.4199898857017367,0,0.6163080487609861,48.3
389,500,0,-1.6174876178703048,0.2704184542361653,1.5546147002468411,1,-0.1607291321928169,1.97
390,739,2,1.4791728935469737,-1.2539404923427706,-1.1349229445251006,3,0.8778711463783812,106.49
391,132,2,0.6490900512087846,-0.1953578905518429,0.0217055992231432,2,-0.485596064605911,47.7
392,787,2,0.6046337316191243,0.4327344531774409,0.6833804868629042,0,0.4806569741987732,38.72
393,559,2,-0.9798172837561142,-0.04009910895584,0.705378427134392,1,-1.078982559998564,15.9
394,982,1,0.5435062921833411,-0.3435594548025728,0.5369205161079964,3,0.8792624394508138,41.52
395,569,1,-0.3671536294111076,1.703033575326554,-0.759800173579724,3,0.1703986190462256,38.51
396,474,2,0.5178049824205688,1.3078294039912746,-1.1737087865827245,1,-1.017765664811514,79.05
397,121,0,-1.3549174802938733,0.4186200184868952,0.4929246355650198,1,-0.7116811888762655,8.66
398,849,3,0.5400331422153991,0.2351323675098012,0.3655681392564047,0,0.8764798533059485,43.24
399,769,0,1.714652461373456,0.4115628011416224,-1.0932426366422807,2,-0.0487300398619644,110.72
400,137,0,-1.5556655484409334,-1.0351667546393122,0.7331652990562719,3,-0.976026872638526,7.58
401,329,0,1.638243162078727,-0.3647311068383912,-0.1351744485024694,2,1.6368215173905554,73.4
402,464,2,-0.3226973098214472,-1.5997441422611405,0.6034932300874998,3,0.7603068817577969,23.34
403,662,1,1.272173155457618,-0.0894996303727499,1.1922275789323262,3,1.6020391905797318,46.06
404,537,0,0.968619848259468,0.1433885420212539,-1.1268184402145522,2,-0.2414241303939278,90.79
405,875,2,0.228144275094188,-0.9434229291507652,-1.6495589682449143,1,-0.0744689617019733,94.01
406,382,0,0.8171905096571874,1.5971753151474617,0.9901938643336592,0,1.3961278158596555,38.01
407,126,0,1.2992637252075672,1.413687664170367,0.4014595154888325,3,0.0987470258159286,55.86
408,325,2,-0.3324221297316854,0.7644236684052651,0.7140618246099794,1,0.7324810203091375,26.3
409,376,1,-0.5970761572888821,0.1081024552948897,1.1951220447575226,3,-0.8501148495833437,17.28
410,897,1,0.5740700119012324,1.2725433172649103,1.0723966937692202,0,-0.173250769844713,37.57
411,708,3,1.0561432274516125,-1.282169361723862,1.6217663073913835,3,-1.2981112189067536,35.01
412,383,2,0.8991568489006238,0.9973118407992692,0.1455887365415233,0,-1.0108091994493498,49.61
413,978,3,1.02141172777219,-1.3033410137596806,-0.0193958154946372,0,-1.7238468990712368,56.75
414,580,3,-0.2240598507318884,1.011426275489815,-0.320420261315001,3,-1.5909784106538898,36.22
415,552,3,1.0901800971374456,-0.7811069302094895,-1.1823921840583118,3,1.6716038442013792,96.72
416,928,1,-1.3083772707234478,1.300772186646002,0.2729452328501389,0,-0.8842015298579512,8.0
417,915,2,0.1503457158122823,1.533660359040006,-0.7540112419293327,1,0.5801344288777296,54.77
418,758,3,-1.7015378470945064,-1.218654405616406,1.4839897341120636,2,1.190912087675795,0.92
419,615,2,-0.6054117172119434,-0.131842934444387,0.3094155022476061,0,0.1877897824516375,20.8
420,646,2,-0.4616233085391357,1.6606902712549172,0.3429913058198774,3,-1.1944598850104993,22.43
421,291,1,-0.3595126994816347,-0.0612707609916585,-0.4830892406910054,3,0.8055239066118672,35.3
422,148,3,0.6699289510164377,1.2513716652290918,-1.5355170147321997,1,0.3603101234333237,105.38
423,611,3,-0.3859086392379955,0.2986473236172567,-1.6061419808669777,2,0.8159586046551148,63.39
424,116,2,-0.1789089011486394,-0.4353032802911198,-0.2457430430249493,0,0.950218386144894,37.46
425,271,0,-0.9047972444485624,-0.7458208434831253,-1.422632847549563,0,1.6653430253754309,32.67
426,319,1,-0.4380058887571287,-1.0281095372940392,0.3916183316831667,2,0.2677891341165326,25.14
427,257,1,-0.940223374121573,0.8985107979654492,1.3438975881725863,0,-0.5391608478945793,13.05
428,576,1,-1.4702260592295548,-0.4000171935647555,1.3502654129880174,2,0.527960938661494,6.26
429,145,1,0.3531776739401078,0.0375302818421611,0.5728118923404242,3,-1.4894140163662843,34.37
430,472,3,0.5761539018819978,-0.0330418916105673,-0.982674042119801,2,1.394040876251006,71.95
431,617,3,0.4080534434335948,0.2633612368908926,1.281377126348357,0,-1.3120241496310834,31.46
432,198,0,-0.1282009116166831,1.2584288825743644,1.3618432762888006,2,-0.587160458893516,25.18
433,991,1,-0.4157777289622985,1.6606902712549172,-1.0330377474782082,1,1.110217089474684,42.89
434,844,1,1.247166475688434,-0.3223878027667541,0.8454705730738691,3,0.350571071926293,45.61
435,136,2,0.0628223366201387,1.1243417530141806,-0.7210143315221005,3,-0.3582927484782952,50.19
436,379,3,-0.0740197721167847,0.9126252326559948,1.0718178006041807,2,-0.0807297805279218,24.55
437,448,1,-1.6334641077228391,0.2492468022003469,1.7473861242048816,0,1.2451725175006805,5.84
438,596,0,-0.5484520577376911,1.5689464457663702,-1.611930912517369,1,-0.544726020184311,56.25
439,401,0,-0.4143884689751216,-1.042223971984585,1.4006291183464246,3,1.297346007716916,18.23
440,280,3,-0.350482509564985,-1.3527415351765903,0.4466131823618871,3,-1.4205450092808536,28.34
441,706,0,0.2732952246774368,1.2160855785027276,1.664604401604282,0,0.9745660149124712,27.44
442,198,0,0.1128356961585065,-0.2165295425876613,-0.1010197517651591,0,1.220824888733103,37.82
443,799,3,0.3684595337990535,1.1949139264669089,1.2269611688346762,1,-1.0949824303315427,31.92
444,215,1,0.9081870388172736,1.3572299254081848,-1.499625638499772,2,-0.2302937858144644,108.99
445,290,1,1.073508977291323,-1.515057534117866,-0.5513986341656264,0,-1.1520254463012938,71.72
446,352,0,0.7477275102983432,1.32194383868182,-1.4834166298786753,2,0.7303940807004881,104.14
447,260,0,1.5639177527647636,-0.1812434558612972,1.6715511195847514,1,0.134920645699185,45.48
448,355,1,-1.6591654174856114,0.0304730644968884,1.1216026127975485,2,0.4827439138074227,3.86
449,422,3,-1.0485856531213702,0.4327344531774409,1.2449068569508903,3,-1.0442002331877402,11.82
450,227,0,-1.695980807145799,1.4701454029325498,1.5418790506159796,2,-0.9906354498990716,4.53
451,117,2,0.5046070125423882,-1.6703163157138687,-1.4203172748894068,1,-1.5833262987555086,87.08
452,892,3,1.3659482045920577,-0.0824424130274772,-0.3765728983237996,1,-0.6073342084437942,72.2
453,834,0,-0.8846529746344975,0.6444509735356266,-1.4695231939177351,1,0.2197895231175949,37.22
454,665,0,1.4659749236687931,0.7644236684052651,-0.9838318284498796,2,1.2569985086163604,95.17
455,669,2,-1.5146823788192152,0.6585654082261724,-0.9195746871305328,3,0.5926560665296257,8.96
456,422,2,1.4909816034379773,-1.268054927033316,-0.0865474226391801,0,-0.2129026224090525,68.99
457,971,1,-0.5123312980710921,-0.6964203220662152,-0.7835347933463298,3,1.588126259855402,37.35
458,785,3,-1.372977860127173,-0.4917610190533025,-1.3653224242106865,2,0.7742198124821257,14.62
459,891,3,-0.0510969823283659,1.0467123622161791,-1.1343440513600611,2,1.508126908190508,54.92
460,725,1,-0.8388073950576602,-0.7669924955189438,-1.2043901243298,0,0.1077904307867424,31.85
461,387,3,-0.7422538259488668,-1.006937885258221,1.6634466152742031,2,-0.8264628673519833,16.79
462,953,3,-0.6651498966605495,1.576003663111643,0.9213055776939992,1,-1.5436744461911696,16.62
463,762,3,1.0394721076054894,-1.705602402440233,1.645500927157989,1,0.7978717947134861,37.97
464,738,3,0.132285335978983,1.7171480100171002,-0.1890115128511113,1,-1.3050676842689184,39.59
465,254,3,-0.6512572967887807,0.6091648868092622,-0.7493800966090192,1,-0.6741162759205754,32.02
466,589,2,0.3767950937221149,1.1313989703594534,1.056766578313163,1,0.1244859476559385,31.93
467,485,3,0.7407812103624591,-0.7175919741020338,-0.582658865077741,2,0.2357893934505741,64.5
468,884,2,-0.7846262555577618,-1.6844307504044145,-0.6764395578140849,0,0.3617014165057564,25.74
469,203,3,-0.2997745200330287,0.820881407167448,-0.9085757169947885,0,-1.149242860156428,44.37
470,492,1,-1.30282023077474,1.152570622395272,-1.2657527998239508,1,-0.4062923594772328,16.85
471,910,0,-1.098599012659738,0.8279386245127206,-0.8252151012291493,2,0.4194400790117237,21.41
472,345,2,0.6206102214716582,-1.2398260576522249,-0.4819314543609269,3,1.6458649223613693,59.58
473,275,3,-1.0979043826661494,0.8702819285843577,0.6249122771939486,3,0.8034369670032178,11.09
474,138,1,0.0843558664213803,0.9267396673465408,-1.4990467453347327,2,1.4816923398142812,78.72
475,576,0,0.7164691605868635,0.5456499307018067,-0.9849896147799576,1,0.9237838177686682,75.7
476,781,2,-1.354222850300285,0.9126252326559948,1.0938157408756697,0,0.3310929689122316,6.27
477,858,0,0.2288389050877763,1.1949139264669089,-1.205547910659878,2,-1.059504456984503,68.25
478,637,1,-0.8395020250512488,0.3903911491058037,-0.5259273349039031,3,0.591264773457193,22.5
479,966,2,1.5889244325339476,-1.430370925974592,1.2871660579987485,3,0.4410051216344345,48.17
480,917,0,-0.0587379122578388,-0.0471563263011127,-1.1777610387379984,3,0.3679622353317048,59.4
481,507,3,1.049891557509316,-1.465657012700956,-1.4290006723649942,1,-0.0236867645581713,108.43
482,624,2,0.1704899856263471,-0.3223878027667541,-0.0332892514555772,3,0.1112686634678256,40.22
483,927,0,-1.572336668287056,-0.3294450201120271,-0.665440587678341,2,-0.5642041231983724,8.7
484,605,1,0.4552882829976089,-1.5080003167725933,0.2405272156079457,2,0.0792689228018672,44.14
485,924,1,1.5493305228994068,-0.5270471057796668,1.0758700527594554,3,-1.0400263539704413,49.07
486,135,2,0.3469260039978118,-1.3527415351765903,-1.2397026073971886,2,1.073347823055211,76.26
487,784,0,1.095042507092565,1.0608267969067244,0.3007321047720188,3,-1.0810694996072134,52.58
488,119,2,1.3187133650280436,1.5407175763852787,0.0396512873393569,3,-1.431675353860317,60.61
489,420,2,-0.9374448541472192,-1.4868286647367746,-1.215967987630583,0,-0.2101200362641862,31.69
490,875,0,-0.9923206236407062,1.5689464457663702,0.4512443276822003,1,0.5627432654723178,15.23
491,611,0,0.37887898370288,0.0728163685685256,-0.7655891052301157,1,-0.2045548639744545,58.63
492,499,3,-0.3081100799560898,-0.6964203220662152,-0.0217113881547938,0,-0.7645503256287169,30.66
493,753,0,1.165894766438586,-1.465657012700956,-1.4301584586950724,0,0.2142243508278632,116.69
494,982,1,1.3728945045279417,-0.0048130222294759,-0.1195443330464123,1,-0.5203783914167348,67.28
495,570,2,-0.5067742581223847,1.011426275489815,-0.6515471517174011,3,1.5171703131613217,33.26
496,242,2,-0.9068811344293276,0.7079659296430822,1.1401271940788025,3,1.4816923398142812,13.42
497,191,1,0.9623681783171724,-1.557400838189503,-1.5181502197810248,1,0.0201389672234672,113.87
498,453,0,-0.7769853256282889,-1.4797714473915018,-0.2619520516460459,3,-0.587160458893516,23.7
499,933,1,1.1068512169835685,-0.3435594548025728,-0.1235965852016864,0,0.8368280007416089,59.03
500,899,1,-0.2643483903600179,-0.7105347567567609,0.802053585695932,3,-1.5993261690884872,26.52
501,826,3,0.5733753819076441,-0.9293084944602192,0.2787341645005305,3,-0.075860254774407,43.49
502,953,1,-1.3931221299412375,-0.7599352781736709,0.6011776574273432,2,-0.5572476578362081,7.48
503,150,2,0.4233353032925404,1.0467123622161791,0.9826682531881504,2,1.4747358744521168,31.94
504,764,1,-0.1684894512448129,1.4772026202778232,1.2784826605231616,2,-1.6855863395793305,22.44
505,797,2,0.2955233844722669,-0.3294450201120271,-0.6260758524556781,3,0.1954418943500187,55.46
506,674,2,-1.1437499622429868,1.3995732294798215,0.1525354545219935,1,0.8486539918572891,12.77
507,289,2,0.8123280997020683,-0.6187909312682139,1.202068762737992,0,-0.0403822814273664,35.86
508,224,0,1.2450825857076686,-0.0894996303727499,1.7207570386130806,3,-1.430284060787884,38.6
509,249,3,-0.976344133788172,-0.950480146496038,1.373421139589584,1,1.654908327332184,11.74
510,413,2,-1.3924274999476491,0.482134974594351,-0.4257788173521283,3,0.0743993970483523,8.44
511,669,2,-1.6404104076587234,1.6536330539096444,-1.0382477859635606,0,0.4090053809684761,5.13
512,441,0,0.4858520027155004,0.3551050623794396,-0.0165013496694415,3,-0.9043752794082288,46.32
513,404,2,0.3656810138246998,-0.4988182363985753,0.859942902199848,0,-0.0459474537170981,34.33
514,791,1,0.1579866457417552,0.5033066266301695,-0.0055023795336976,3,-0.2344676650317634,38.86
515,781,1,-0.9242468842690388,-1.3103982311049531,-0.0379203967758903,0,-1.4671533272073571,18.54
516,937,3,-0.3775730793149341,1.336058273372366,1.1951220447575226,3,-1.3579368210213705,23.65
517,882,2,0.3226139542222163,0.0093014124610697,-0.4610913004195172,0,1.1853469153860634,49.76
518,153,0,-0.0135869626745901,-0.1812434558612972,1.2703781562126133,2,-0.893244934828765,24.66
519,543,1,1.6750585517389145,0.291590106271984,-0.3030534663638264,3,-1.0490697589412556,75.37
520,712,0,-1.2528068712363722,0.4256772358321682,-0.5762910402623103,3,0.029182372194281,14.47
521,363,0,0.6685396910292606,-1.4868286647367746,-0.1392267006577435,1,0.9467401534638118,53.06
522,152,1,-0.3317274997380968,0.6232793214998079,0.9323045478297431,1,-1.5116747055252115,21.83
523,671,0,-0.2490665305010723,-0.8940224077338551,-1.2784884494548123,0,0.278919478695996,56.04
524,719,1,0.7456436203175782,0.7361947990241736,-1.0336166406432474,3,-1.3127197961672996,75.64
525,104,0,0.6595095011126112,1.1102273183236346,1.588769396984152,0,-1.6007174621609206,32.17
526,202,1,1.6868672616299183,1.0467123622161791,-1.1065571794381814,2,-1.5436744461911696,112.12
527,295,2,-1.2798974409863215,0.1786746287476183,0.2555784378989642,1,1.174216570806599,10.15
528,873,3,-1.363947670210523,0.0657591512232526,0.2961009594517052,0,-1.3168936753845988,9.7
529,976,1,0.7685664101059967,-1.2398260576522249,-0.015343563339363,0,-1.5701090145673955,50.1
530,983,1,0.2670435547351408,0.9479113193823592,0.5230270801470565,1,-0.2045548639744545,36.8
531,449,3,-0.7790692156090542,-0.7952213649000353,-0.9178380076354152,3,1.2083032510812068,28.02
532,146,1,-1.4486925294283133,-0.0189274569200216,0.2034780530454394,0,-0.8146368762363037,9.82
533,966,1,-1.4271589996270713,-0.7528780608283981,-0.4234632446919718,1,-0.2602065868717724,8.46
534,922,0,1.3527502347138771,-1.268054927033316,0.582074182981051,3,-1.588195824509024,54.36
535,919,3,-1.0617836229995503,0.4397916705227139,-1.225809171436249,2,-0.1655986579463318,25.18
536,755,2,-0.609579497173474,-1.5432864034989573,0.2665774080347081,1,0.2817020648408613,23.9
537,368,1,-0.9423072641023382,0.8561674938938121,-1.0724024827008711,0,0.2587457291457177,26.7
538,469,3,-0.501217218173677,-0.6329053659587597,-0.748222310278941,2,-0.5711605885605368,37.34
539,735,0,-1.4827293991141468,-1.7338312718213245,-0.956623849693039,3,-0.6295948976027209,8.56
540,205,2,0.0628223366201387,0.0304730644968884,-1.0810858801764585,3,-1.3565455279489378,57.27
541,769,3,-1.488981069056443,-1.5715152728800488,1.1517050573795855,1,-0.4515093843313031,6.16
542,758,2,1.0304419176888395,-0.7811069302094895,-0.7239087973472962,1,-1.3815888032527308,72.43
543,756,2,-0.9179952143267428,0.7079659296430822,1.504250994888434,1,0.9390880415654308,11.62
544,219,2,0.1350638559533367,-1.515057534117866,1.6530265383034988,3,1.633343284709473,27.93
545,930,1,1.3041261351626865,1.1666850570858174,0.2683140875298256,2,1.6465605688975862,59.0
546,886,1,0.5164157224333917,-1.7197168371307787,-1.219441346620818,3,1.2813461373839363,78.21
547,703,0,0.1107518061777411,-0.8799079730433094,-0.4153587403814235,0,0.3623970630419731,46.81
548,157,0,-0.6068009771991203,0.8279386245127206,1.054451005653006,3,0.7102203311502109,18.98
549,445,3,-0.5769318874748173,-0.6399625833040326,-0.4402511464781074,0,-0.7353331711076249,28.28
550,840,0,0.5803216818435286,-1.3809704045576818,-1.413949450073976,2,0.4667440434744445,92.44
551,573,2,1.6965920815401565,-0.4847038017080297,0.2179503821714184,1,-0.1426423222511882,65.34
552,216,2,0.5539257420871676,-0.8022785822453081,1.219435557689167,1,-0.0508169794706139,36.3
553,929,1,0.1961912953891196,1.1807994917763636,1.048662074002615,3,0.908479593971906,28.98
554,890,2,0.790794569900827,-0.6470198006493054,-1.10771496576826,1,-0.7464635156870892,83.49
555,226,3,-0.1219492416743871,0.9973118407992692,0.6208600250386744,2,-0.6212471391681229,26.24
556,492,2,-1.5146823788192152,1.3501727080629116,-0.9502560248776084,1,1.4886488051764466,7.55
557,740,2,0.2114731552480653,-0.2306439772782071,-0.9583605291881562,3,-1.5318484550754894,57.1
558,157,3,1.570864052700648,1.413687664170367,1.3195840752409418,2,-0.0382953418187169,49.08
559,733,0,-1.1187432824738028,-0.4282460629458469,-0.8489497209957552,0,1.4476056595396742,21.51
560,612,0,0.6511739411895495,1.5971753151474617,-0.8020593746275829,3,0.3957880967803633,68.5
561,850,3,-1.0305252732880703,-1.423313708629319,-1.7138161095642614,0,0.173181205191091,37.31
562,901,1,0.1204766260879793,0.6444509735356266,1.3080062119401583,2,-0.8584626080179413,26.44
563,195,2,-1.3889543499797072,-0.0259846742652943,1.0370842107018314,3,-0.5335956756048477,5.98
